UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
104577,4,R,154,Z,0,R,154,A,,A,,R,38,R,0,Z,0,R,0,A,,A,,R,0,R,263,Z,0,R,263,A,,A,,R,110,R,417,R,0,R,417,A,,A,,R,148
104586,1,R,74,R,0,R,74,R,43,R,0,R,43,R,114,R,1,R,113,R,72,R,0,R,72,R,186,R,0,R,186,R,129,R,0,R,129,R,374,R,1,R,373,R,244,R,0,R,244
104586,2,R,74,R,0,R,74,R,43,R,0,R,43,R,114,R,1,R,113,R,72,R,0,R,72,R,186,R,0,R,186,R,129,R,0,R,129,R,374,R,1,R,373,R,244,R,0,R,244
104708,4,R,912,Z,0,R,912,A,,A,,R,134,R,76,Z,0,R,76,A,,A,,R,14,R,813,Z,0,R,813,A,,A,,R,153,R,1801,R,0,R,1801,A,,A,,R,301
104717,1,R,717,R,0,R,717,R,257,R,0,R,257,R,257,R,1,R,256,R,92,R,0,R,92,R,277,R,0,R,277,R,111,R,0,R,111,R,1251,R,1,R,1250,R,460,R,0,R,460
104717,2,R,717,R,0,R,717,R,257,R,0,R,257,R,257,R,1,R,256,R,92,R,0,R,92,R,277,R,0,R,277,R,111,R,0,R,111,R,1251,R,1,R,1250,R,460,R,0,R,460
105145,4,R,164,Z,0,R,164,A,,A,,R,33,R,10,Z,0,R,10,A,,A,,R,2,R,119,Z,0,R,119,A,,A,,R,26,R,293,R,0,R,293,A,,A,,R,61
105154,4,R,739,Z,0,R,739,A,,A,,R,124,R,81,Z,0,R,81,A,,A,,R,10,R,767,Z,0,R,767,A,,A,,R,127,R,1587,R,0,R,1587,A,,A,,R,261
105206,4,R,91,Z,0,R,91,A,,A,,R,10,R,2,Z,0,R,2,A,,A,,R,0,R,46,Z,0,R,46,A,,A,,R,4,R,139,R,0,R,139,A,,A,,R,14
105215,4,R,242,Z,0,R,242,A,,A,,R,155,R,66,Z,0,R,66,A,,A,,R,56,R,73,Z,0,R,73,A,,A,,R,48,R,381,R,0,R,381,A,,A,,R,259
105297,1,R,244,R,1,R,243,R,2,R,43,R,45,R,0,R,0,R,0,R,0,R,0,R,0,R,42,R,0,R,42,R,0,R,3,R,3,R,286,R,1,R,285,R,2,R,46,R,48
105297,3,R,244,R,1,R,243,R,2,R,43,R,45,R,0,R,0,R,0,R,0,R,0,R,0,R,42,R,0,R,42,R,0,R,3,R,3,R,286,R,1,R,285,R,2,R,46,R,48
105330,1,R,1498,R,2,R,1496,R,633,R,0,R,633,R,742,R,0,R,742,R,374,R,0,R,374,R,1852,R,2,R,1850,R,1137,R,0,R,1137,R,4092,R,4,R,4088,R,2144,R,0,R,2144
105330,2,R,1497,R,2,R,1495,R,633,R,0,R,633,R,742,R,0,R,742,R,374,R,0,R,374,R,1852,R,2,R,1850,R,1137,R,0,R,1137,R,4091,R,4,R,4087,R,2144,R,0,R,2144
105330,3,R,1,Z,0,R,1,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,1,R,0,R,1,R,0,R,0,R,0
105349,4,R,27,Z,0,R,27,A,,A,,R,6,R,0,Z,0,R,0,A,,A,,R,0,R,18,Z,0,R,18,A,,A,,R,3,R,45,R,0,R,45,A,,A,,R,9
105428,4,R,442,Z,0,R,442,A,,A,,R,63,R,32,Z,0,R,32,A,,A,,R,7,R,238,Z,0,R,238,A,,A,,R,44,R,712,R,0,R,712,A,,A,,R,114
105482,4,R,13,Z,0,R,13,A,,A,,R,9,R,12,Z,0,R,12,A,,A,,R,11,R,4,Z,0,R,4,A,,A,,R,3,R,29,R,0,R,29,A,,A,,R,23
105525,4,R,1252,Z,0,R,1252,A,,A,,R,185,R,106,Z,0,R,106,A,,A,,R,20,R,983,Z,0,R,983,A,,A,,R,227,R,2341,R,0,R,2341,A,,A,,R,432
105534,1,R,684,R,1,R,683,R,0,R,512,R,512,R,114,R,0,R,114,R,0,R,93,R,93,R,179,R,0,R,179,R,0,R,76,R,76,R,977,R,1,R,976,R,0,R,681,R,681
105534,3,R,684,R,1,R,683,Z,0,R,512,R,512,R,114,R,0,R,114,Z,0,R,93,R,93,R,179,R,0,R,179,Z,0,R,76,R,76,R,977,R,1,R,976,R,0,R,681,R,681
105543,4,R,601,R,2,R,599,A,,A,,R,401,R,73,R,0,R,73,A,,A,,R,56,R,62,R,0,R,62,A,,A,,R,44,R,736,R,2,R,734,A,,A,,R,501
105589,1,R,33,R,0,R,33,R,13,R,0,R,13,R,8,R,0,R,8,R,3,R,0,R,3,R,23,R,0,R,23,R,9,R,0,R,9,R,64,R,0,R,64,R,25,R,0,R,25
105589,2,R,33,Z,0,R,33,R,13,R,0,R,13,R,8,Z,0,R,8,R,3,R,0,R,3,R,23,Z,0,R,23,R,9,R,0,R,9,R,64,R,0,R,64,R,25,R,0,R,25
105659,4,R,349,Z,0,R,349,A,,A,,R,205,R,71,Z,0,R,71,A,,A,,R,47,R,140,Z,0,R,140,A,,A,,R,88,R,560,R,0,R,560,A,,A,,R,340
105668,4,R,62,Z,0,R,62,A,,A,,R,1,R,7,Z,0,R,7,A,,A,,R,0,R,15,Z,0,R,15,A,,A,,R,3,R,84,R,0,R,84,A,,A,,R,4
105677,4,R,15,Z,0,R,15,A,,A,,R,15,R,2,Z,0,R,2,A,,A,,R,2,R,15,Z,0,R,15,A,,A,,R,13,R,32,R,0,R,32,A,,A,,R,30
105747,4,R,247,Z,0,R,247,A,,A,,R,51,R,38,Z,0,R,38,A,,A,,R,11,R,437,Z,0,R,437,A,,A,,R,84,R,722,R,0,R,722,A,,A,,R,146
105792,4,R,250,Z,0,R,250,A,,A,,R,54,R,22,Z,0,R,22,A,,A,,R,4,R,121,Z,0,R,121,A,,A,,R,30,R,393,R,0,R,393,A,,A,,R,88
105899,1,R,28,R,0,R,28,R,16,R,0,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,54,R,0,R,54,R,21,R,0,R,21,R,82,R,0,R,82,R,37,R,0,R,37
105899,2,R,28,Z,0,R,28,R,16,R,0,R,16,R,0,Z,0,R,0,R,0,R,0,R,0,R,54,Z,0,R,54,R,21,R,0,R,21,R,82,R,0,R,82,R,37,R,0,R,37
106041,4,R,568,R,3,R,565,A,,A,,R,377,R,177,R,0,R,177,A,,A,,R,146,R,102,R,1,R,101,A,,A,,R,69,R,847,R,4,R,843,A,,A,,R,592
106102,1,P,225,P,0,P,225,P,5,P,20,P,25,P,21,P,0,P,21,P,2,P,2,P,4,P,62,P,0,P,62,P,2,P,4,P,6,P,308,P,0,P,308,P,9,P,26,P,35
106102,2,P,143,P,0,P,143,P,5,P,11,P,16,P,20,P,0,P,20,P,2,P,1,P,3,P,43,P,0,P,43,P,2,P,1,P,3,P,206,P,0,P,206,P,9,P,13,P,22
106102,3,P,82,P,0,P,82,P,0,P,9,P,9,P,1,P,0,P,1,P,0,P,1,P,1,P,19,P,0,P,19,P,0,P,3,P,3,P,102,P,0,P,102,P,0,P,13,P,13
106111,4,R,34,Z,0,R,34,A,,A,,R,15,R,1,Z,0,R,1,A,,A,,R,1,R,1,Z,0,R,1,A,,A,,R,0,R,36,R,0,R,36,A,,A,,R,16
106148,4,R,288,Z,0,R,288,A,,A,,R,65,R,12,Z,0,R,12,A,,A,,R,4,R,201,Z,0,R,201,A,,A,,R,86,R,501,R,0,R,501,A,,A,,R,155
106245,1,R,450,R,0,R,450,R,42,R,0,R,42,R,46,R,0,R,46,R,8,R,0,R,8,R,310,R,0,R,310,R,230,R,38,R,268,R,806,R,0,R,806,R,280,R,38,R,318
106245,2,R,450,Z,0,R,450,R,42,R,0,R,42,R,46,Z,0,R,46,R,8,R,0,R,8,R,309,Z,0,R,309,R,230,R,37,R,267,R,805,R,0,R,805,R,280,R,37,R,317
106245,3,R,0,Z,0,R,0,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,Z,0,R,1,Z,0,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,1
106306,1,R,215,R,0,R,215,R,8,R,34,R,42,R,16,R,0,R,16,R,0,R,6,R,6,R,27,R,0,R,27,R,1,R,3,R,4,R,258,R,0,R,258,R,9,R,43,R,52
106306,2,R,50,Z,0,R,50,R,4,R,4,R,8,R,2,Z,0,R,2,R,0,R,2,R,2,R,7,Z,0,R,7,R,0,R,0,R,0,R,59,R,0,R,59,R,4,R,6,R,10
106306,3,R,165,Z,0,R,165,R,4,R,30,R,34,R,14,Z,0,R,14,R,0,R,4,R,4,R,20,Z,0,R,20,R,1,R,3,R,4,R,199,R,0,R,199,R,5,R,37,R,42
106315,4,R,7,Z,0,R,7,A,,A,,R,6,R,1,Z,0,R,1,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,8,R,0,R,8,A,,A,,R,6
106324,4,R,18,Z,0,R,18,A,,A,,R,8,R,1,Z,0,R,1,A,,A,,R,1,R,3,Z,0,R,3,A,,A,,R,3,R,22,R,0,R,22,A,,A,,R,12
106342,1,R,65,R,0,R,65,R,28,R,0,R,28,R,30,R,0,R,30,R,18,R,0,R,18,R,64,R,0,R,64,R,32,R,0,R,32,R,159,R,0,R,159,R,78,R,0,R,78
106342,2,R,65,Z,0,R,65,R,28,R,0,R,28,R,30,Z,0,R,30,R,18,R,0,R,18,R,64,Z,0,R,64,R,32,R,0,R,32,R,159,R,0,R,159,R,78,R,0,R,78
106351,4,R,1,Z,0,R,1,A,,A,,R,1,R,1,Z,0,R,1,A,,A,,R,0,R,6,Z,0,R,6,A,,A,,R,5,R,8,R,0,R,8,A,,A,,R,6
106360,4,R,28,Z,0,R,28,A,,A,,R,12,R,1,Z,0,R,1,A,,A,,R,1,R,4,Z,0,R,4,A,,A,,R,4,R,33,R,0,R,33,A,,A,,R,17
106397,1,R,1012,R,0,R,1012,R,522,R,0,R,522,R,595,R,2,R,593,R,353,R,0,R,353,R,2943,R,2,R,2941,R,2104,R,0,R,2104,R,4550,R,4,R,4546,R,2979,R,0,R,2979
106397,2,R,1012,R,0,R,1012,R,522,R,0,R,522,R,595,R,2,R,593,R,353,R,0,R,353,R,2943,R,2,R,2941,R,2104,R,0,R,2104,R,4550,R,4,R,4546,R,2979,R,0,R,2979
106412,1,R,462,R,2,R,460,R,123,R,0,R,123,R,25,R,0,R,25,R,7,R,0,R,7,R,77,R,0,R,77,R,32,R,0,R,32,R,564,R,2,R,562,R,162,R,0,R,162
106412,2,R,462,R,2,R,460,R,123,R,0,R,123,R,25,R,0,R,25,R,7,R,0,R,7,R,77,R,0,R,77,R,32,R,0,R,32,R,564,R,2,R,562,R,162,R,0,R,162
106449,4,R,318,Z,0,R,318,A,,A,,R,83,R,26,Z,0,R,26,A,,A,,R,11,R,229,Z,0,R,229,A,,A,,R,81,R,573,R,0,R,573,A,,A,,R,175
106458,1,R,777,R,3,R,774,R,282,R,14,R,296,R,162,R,0,R,162,R,72,R,2,R,74,R,694,R,0,R,694,R,409,R,7,R,416,R,1633,R,3,R,1630,R,763,R,23,R,786
106458,2,R,777,R,3,R,774,R,282,R,14,R,296,R,162,R,0,R,162,R,72,R,2,R,74,R,694,R,0,R,694,R,409,R,7,R,416,R,1633,R,3,R,1630,R,763,R,23,R,786
106467,1,R,960,R,1,R,959,R,255,R,48,R,303,R,94,R,0,R,94,R,26,R,3,R,29,R,640,R,2,R,638,R,330,R,26,R,356,R,1694,R,3,R,1691,R,611,R,77,R,688
106467,2,R,773,R,1,R,772,R,247,R,7,R,254,R,80,R,0,R,80,R,25,R,1,R,26,R,590,R,2,R,588,R,326,R,4,R,330,R,1443,R,3,R,1440,R,598,R,12,R,610
106467,3,R,187,Z,0,R,187,R,8,R,41,R,49,R,14,Z,0,R,14,R,1,R,2,R,3,R,50,Z,0,R,50,R,4,R,22,R,26,R,251,R,0,R,251,R,13,R,65,R,78
106485,1,R,544,R,2,R,542,R,63,R,51,R,114,R,29,R,1,R,28,R,2,R,1,R,3,R,153,R,2,R,151,R,61,R,6,R,67,R,726,R,5,R,721,R,126,R,58,R,184
106485,2,R,421,R,2,R,419,R,61,R,7,R,68,R,24,R,1,R,23,R,2,R,1,R,3,R,137,R,1,R,136,R,61,R,2,R,63,R,582,R,4,R,578,R,124,R,10,R,134
106485,3,R,123,R,0,R,123,R,2,R,44,R,46,R,5,R,0,R,5,R,0,R,0,R,0,R,16,R,1,R,15,R,0,R,4,R,4,R,144,R,1,R,143,R,2,R,48,R,50
106494,4,R,17,Z,0,R,17,A,,A,,R,8,R,1,Z,0,R,1,A,,A,,R,1,R,10,Z,0,R,10,A,,A,,R,1,R,28,R,0,R,28,A,,A,,R,10
106546,4,R,1,Z,0,R,1,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,4,Z,0,R,4,A,,A,,R,1,R,5,R,0,R,5,A,,A,,R,1
106625,4,R,190,Z,0,R,190,A,,A,,R,60,R,0,Z,0,R,0,A,,A,,R,0,R,69,Z,0,R,69,A,,A,,R,26,R,259,R,0,R,259,A,,A,,R,86
106704,1,R,1018,R,0,R,1018,R,325,R,3,R,328,R,159,R,0,R,159,R,60,R,0,R,60,R,953,R,0,R,953,R,486,R,2,R,488,R,2130,R,0,R,2130,R,871,R,5,R,876
106704,2,R,1018,Z,0,R,1018,R,325,R,3,R,328,R,159,Z,0,R,159,R,60,R,0,R,60,R,953,Z,0,R,953,R,486,R,2,R,488,R,2130,R,0,R,2130,R,871,R,5,R,876
106713,1,R,42,R,0,R,42,R,9,R,0,R,9,R,22,R,0,R,22,R,7,R,1,R,8,R,40,R,0,R,40,R,18,R,0,R,18,R,104,R,0,R,104,R,34,R,1,R,35
106713,2,R,14,Z,0,R,14,R,4,R,0,R,4,R,17,Z,0,R,17,R,5,R,0,R,5,R,21,Z,0,R,21,R,12,R,0,R,12,R,52,R,0,R,52,R,21,R,0,R,21
106713,3,R,28,Z,0,R,28,R,5,R,0,R,5,R,5,Z,0,R,5,R,2,R,1,R,3,R,19,Z,0,R,19,R,6,R,0,R,6,R,52,R,0,R,52,R,13,R,1,R,14
106795,4,R,109,Z,0,R,109,A,,A,,R,47,R,0,Z,0,R,0,A,,A,,R,0,R,83,Z,0,R,83,A,,A,,R,38,R,192,R,0,R,192,A,,A,,R,85
106810,1,R,32,R,0,R,32,R,11,R,2,R,13,R,18,R,0,R,18,R,5,R,2,R,7,R,13,R,0,R,13,R,4,R,4,R,8,R,63,R,0,R,63,R,20,R,8,R,28
106810,2,R,22,Z,0,R,22,R,11,R,0,R,11,R,9,Z,0,R,9,R,5,R,0,R,5,R,7,Z,0,R,7,R,4,R,2,R,6,R,38,R,0,R,38,R,20,R,2,R,22
106810,3,R,10,Z,0,R,10,Z,0,R,2,R,2,R,9,Z,0,R,9,Z,0,R,2,R,2,R,6,Z,0,R,6,Z,0,R,2,R,2,R,25,R,0,R,25,R,0,R,6,R,6
106829,4,R,62,Z,0,R,62,A,,A,,R,45,R,0,Z,0,R,0,A,,A,,R,0,R,5,Z,0,R,5,A,,A,,R,1,R,67,R,0,R,67,A,,A,,R,46
106883,4,R,129,Z,0,R,129,A,,A,,R,31,R,6,Z,0,R,6,A,,A,,R,3,R,67,Z,0,R,67,A,,A,,R,26,R,202,R,0,R,202,A,,A,,R,60
106892,4,R,261,Z,0,R,261,A,,A,,R,167,R,34,Z,0,R,34,A,,A,,R,19,R,9,Z,0,R,9,A,,A,,R,8,R,304,R,0,R,304,A,,A,,R,194
106908,4,R,86,Z,0,R,86,A,,A,,R,53,R,17,Z,0,R,17,A,,A,,R,15,R,6,Z,0,R,6,A,,A,,R,4,R,109,R,0,R,109,A,,A,,R,72
106980,4,R,299,Z,0,R,299,A,,A,,R,68,R,69,Z,0,R,69,A,,A,,R,18,R,16,Z,0,R,16,A,,A,,R,6,R,384,R,0,R,384,A,,A,,R,92
106999,4,R,186,Z,0,R,186,A,,A,,R,74,R,3,Z,0,R,3,A,,A,,R,1,R,77,Z,0,R,77,A,,A,,R,38,R,266,R,0,R,266,A,,A,,R,113
107044,1,R,282,R,0,R,282,R,151,R,0,R,151,R,210,R,0,R,210,R,149,R,0,R,149,R,532,R,0,R,532,R,388,R,0,R,388,R,1024,R,0,R,1024,R,688,R,0,R,688
107044,2,R,282,Z,0,R,282,R,151,R,0,R,151,R,210,Z,0,R,210,R,149,R,0,R,149,R,532,Z,0,R,532,R,388,R,0,R,388,R,1024,R,0,R,1024,R,688,R,0,R,688
107071,1,R,440,R,0,R,440,R,140,R,2,R,142,R,71,R,0,R,71,R,19,R,0,R,19,R,260,R,0,R,260,R,105,R,2,R,107,R,771,R,0,R,771,R,264,R,4,R,268
107071,2,R,440,Z,0,R,440,R,140,R,2,R,142,R,71,Z,0,R,71,R,19,R,0,R,19,R,260,Z,0,R,260,R,105,R,2,R,107,R,771,R,0,R,771,R,264,R,4,R,268
107080,1,R,72,R,0,R,72,R,44,R,0,R,44,R,63,R,0,R,63,R,38,R,0,R,38,R,234,R,0,R,234,R,179,R,0,R,179,R,369,R,0,R,369,R,261,R,0,R,261
107080,2,R,72,Z,0,R,72,R,44,R,0,R,44,R,63,Z,0,R,63,R,38,R,0,R,38,R,234,Z,0,R,234,R,179,R,0,R,179,R,369,R,0,R,369,R,261,R,0,R,261
107099,4,R,0,Z,0,R,0,A,,A,,R,0,R,0,Z,0,R,0,A,,A,,R,0,R,9,Z,0,R,9,A,,A,,R,7,R,9,R,0,R,9,A,,A,,R,7
107141,1,R,99,R,0,R,99,R,56,R,0,R,56,R,69,R,0,R,69,R,45,R,1,R,46,R,150,R,0,R,150,R,106,R,1,R,107,R,318,R,0,R,318,R,207,R,2,R,209
107141,2,R,99,Z,0,R,99,R,56,R,0,R,56,R,69,Z,0,R,69,R,45,R,1,R,46,R,150,Z,0,R,150,R,106,R,1,R,107,R,318,R,0,R,318,R,207,R,2,R,209
107220,4,R,112,Z,0,R,112,A,,A,,R,39,R,15,Z,0,R,15,A,,A,,R,15,R,47,Z,0,R,47,A,,A,,R,47,R,174,R,0,R,174,A,,A,,R,101
107293,4,R,28,Z,0,R,28,A,,A,,R,6,R,1,Z,0,R,1,A,,A,,R,1,R,1,Z,0,R,1,A,,A,,R,0,R,30,R,0,R,30,A,,A,,R,7
107318,4,R,142,Z,0,R,142,A,,A,,R,18,R,0,Z,0,R,0,A,,A,,R,0,R,56,Z,0,R,56,A,,A,,R,7,R,198,R,0,R,198,A,,A,,R,25
107327,4,R,66,Z,0,R,66,A,,A,,R,11,R,0,Z,0,R,0,A,,A,,R,0,R,133,Z,0,R,133,A,,A,,R,39,R,199,R,0,R,199,A,,A,,R,50
107442,4,R,30,Z,0,R,30,A,,A,,R,23,R,0,Z,0,R,0,A,,A,,R,0,R,1,Z,0,R,1,A,,A,,R,1,R,31,R,0,R,31,A,,A,,R,24
107460,4,R,268,Z,0,R,268,A,,A,,R,79,R,19,Z,0,R,19,A,,A,,R,2,R,91,Z,0,R,91,A,,A,,R,35,R,378,R,0,R,378,A,,A,,R,116
107488,4,R,108,R,5,R,103,A,,A,,R,101,R,0,R,0,R,0,A,,A,,R,0,R,64,R,1,R,63,A,,A,,R,7,R,172,R,6,R,166,A,,A,,R,108
107512,1,R,107,R,0,R,107,R,52,R,0,R,52,R,68,R,0,R,68,R,50,R,0,R,50,R,188,R,0,R,188,R,131,R,0,R,131,R,363,R,0,R,363,R,233,R,0,R,233
107512,2,R,107,Z,0,R,107,R,52,R,0,R,52,R,68,Z,0,R,68,R,50,R,0,R,50,R,188,Z,0,R,188,R,131,R,0,R,131,R,363,R,0,R,363,R,233,R,0,R,233
107521,4,R,84,Z,0,R,84,A,,A,,R,18,R,3,Z,0,R,3,A,,A,,R,1,R,31,Z,0,R,31,A,,A,,R,10,R,118,R,0,R,118,A,,A,,R,29
107549,4,R,157,R,0,R,157,A,,A,,R,51,R,32,R,0,R,32,A,,A,,R,19,R,15,R,1,R,14,A,,A,,R,8,R,204,R,1,R,203,A,,A,,R,78
107558,1,R,67,R,0,R,67,R,29,R,0,R,29,R,23,R,0,R,23,R,12,R,0,R,12,R,67,R,0,R,67,R,37,R,0,R,37,R,157,R,0,R,157,R,78,R,0,R,78
107558,2,R,67,Z,0,R,67,R,29,R,0,R,29,R,23,Z,0,R,23,R,12,R,0,R,12,R,67,Z,0,R,67,R,37,R,0,R,37,R,157,R,0,R,157,R,78,R,0,R,78
107585,4,R,301,Z,0,R,301,A,,A,,R,70,R,23,Z,0,R,23,A,,A,,R,7,R,156,Z,0,R,156,A,,A,,R,61,R,480,R,0,R,480,A,,A,,R,138
107600,1,R,121,R,0,R,121,R,37,R,0,R,37,R,14,R,0,R,14,R,11,R,0,R,11,R,27,R,0,R,27,R,19,R,0,R,19,R,162,R,0,R,162,R,67,R,0,R,67
107600,2,R,121,Z,0,R,121,R,37,R,0,R,37,R,14,Z,0,R,14,R,11,R,0,R,11,R,27,Z,0,R,27,R,19,R,0,R,19,R,162,R,0,R,162,R,67,R,0,R,67
107619,4,R,107,Z,0,R,107,A,,A,,R,46,R,0,Z,0,R,0,A,,A,,R,0,R,34,Z,0,R,34,A,,A,,R,17,R,141,R,0,R,141,A,,A,,R,63
107637,4,R,155,Z,0,R,155,A,,A,,R,23,R,5,Z,0,R,5,A,,A,,R,0,R,23,Z,0,R,23,A,,A,,R,5,R,183,R,0,R,183,A,,A,,R,28
107655,4,R,12,Z,0,R,12,A,,A,,R,8,R,3,Z,0,R,3,A,,A,,R,3,R,0,Z,0,R,0,A,,A,,R,0,R,15,R,0,R,15,A,,A,,R,11
107664,4,R,454,Z,0,R,454,A,,A,,R,54,R,19,Z,0,R,19,A,,A,,R,0,R,277,Z,0,R,277,A,,A,,R,105,R,750,R,0,R,750,A,,A,,R,159
107725,4,R,133,Z,0,R,133,A,,A,,R,46,R,0,Z,0,R,0,A,,A,,R,0,R,54,Z,0,R,54,A,,A,,R,19,R,187,R,0,R,187,A,,A,,R,65
107743,4,R,100,Z,0,R,100,A,,A,,R,31,R,0,Z,0,R,0,A,,A,,R,0,R,28,Z,0,R,28,A,,A,,R,11,R,128,R,0,R,128,A,,A,,R,42
107789,4,R,29,Z,0,R,29,A,,A,,R,17,R,11,Z,0,R,11,A,,A,,R,8,R,5,Z,0,R,5,A,,A,,R,4,R,45,R,0,R,45,A,,A,,R,29
107831,4,R,31,Z,0,R,31,A,,A,,R,8,R,0,Z,0,R,0,A,,A,,R,0,R,8,Z,0,R,8,A,,A,,R,0,R,39,R,0,R,39,A,,A,,R,8
107840,4,R,15,Z,0,R,15,A,,A,,Z,0,R,0,Z,0,R,0,A,,A,,Z,0,R,7,Z,0,R,7,A,,A,,Z,0,R,22,R,0,R,22,A,,A,,R,0
107877,1,R,73,R,0,R,73,R,23,R,0,R,23,R,19,R,0,R,19,R,6,R,0,R,6,R,42,R,0,R,42,R,22,R,0,R,22,R,134,R,0,R,134,R,51,R,0,R,51
107877,2,R,73,Z,0,R,73,R,23,R,0,R,23,R,19,Z,0,R,19,R,6,R,0,R,6,R,42,Z,0,R,42,R,22,R,0,R,22,R,134,R,0,R,134,R,51,R,0,R,51
107974,4,R,122,Z,0,R,122,A,,A,,R,27,R,9,Z,0,R,9,A,,A,,R,3,R,45,Z,0,R,45,A,,A,,R,15,R,176,R,0,R,176,A,,A,,R,45
107983,1,R,341,R,0,R,341,R,114,R,13,R,127,R,33,R,0,R,33,R,10,R,1,R,11,R,212,R,1,R,211,R,97,R,2,R,99,R,586,R,1,R,585,R,221,R,16,R,237
107983,2,R,311,Z,0,R,311,R,103,R,13,R,116,R,31,Z,0,R,31,R,9,R,1,R,10,R,198,Z,0,R,198,R,93,R,1,R,94,R,540,R,0,R,540,R,205,R,15,R,220
107983,3,R,30,R,0,R,30,R,11,R,0,R,11,R,2,R,0,R,2,R,1,R,0,R,1,R,14,R,1,R,13,R,4,R,1,R,5,R,46,R,1,R,45,R,16,R,1,R,17
107992,4,R,73,Z,0,R,73,A,,A,,R,67,R,9,Z,0,R,9,A,,A,,R,9,R,78,Z,0,R,78,A,,A,,R,56,R,160,R,0,R,160,A,,A,,R,132
108065,4,R,16,Z,0,R,16,A,,A,,R,15,R,3,Z,0,R,3,A,,A,,R,0,R,2,Z,0,R,2,A,,A,,R,0,R,21,R,0,R,21,A,,A,,R,15
108092,1,R,771,R,0,R,771,R,161,R,20,R,181,R,53,R,0,R,53,R,15,R,2,R,17,R,460,R,0,R,460,R,183,R,24,R,207,R,1284,R,0,R,1284,R,359,R,46,R,405
108092,2,R,460,Z,0,R,460,R,115,R,0,R,115,R,34,Z,0,R,34,R,12,R,0,R,12,R,287,Z,0,R,287,R,127,R,10,R,137,R,781,R,0,R,781,R,254,R,10,R,264
108092,3,R,311,Z,0,R,311,R,46,R,20,R,66,R,19,Z,0,R,19,R,3,R,2,R,5,R,173,Z,0,R,173,R,56,R,14,R,70,R,503,R,0,R,503,R,105,R,36,R,141
108232,1,R,215,R,0,R,215,R,50,R,9,R,59,R,109,R,0,R,109,R,40,R,2,R,42,R,394,R,1,R,393,R,175,R,10,R,185,R,718,R,1,R,717,R,265,R,21,R,286
108232,2,R,191,R,0,R,191,R,48,R,7,R,55,R,98,R,0,R,98,R,38,R,1,R,39,R,381,R,1,R,380,R,171,R,7,R,178,R,670,R,1,R,669,R,257,R,15,R,272
108232,3,R,24,Z,0,R,24,R,2,R,2,R,4,R,11,Z,0,R,11,R,2,R,1,R,3,R,13,Z,0,R,13,R,4,R,3,R,7,R,48,R,0,R,48,R,8,R,6,R,14
108348,4,R,26,Z,0,R,26,A,,A,,R,26,R,4,Z,0,R,4,A,,A,,R,0,R,1,Z,0,R,1,A,,A,,R,0,R,31,R,0,R,31,A,,A,,R,26
108649,4,R,34,Z,0,R,34,A,,A,,R,32,R,2,Z,0,R,2,A,,A,,R,2,R,17,Z,0,R,17,A,,A,,R,11,R,53,R,0,R,53,A,,A,,R,45
108667,4,R,131,Z,0,R,131,A,,A,,R,35,R,0,Z,0,R,0,A,,A,,R,0,R,112,Z,0,R,112,A,,A,,R,18,R,243,R,0,R,243,A,,A,,R,53
108807,4,R,447,Z,0,R,447,A,,A,,R,139,R,1,Z,0,R,1,A,,A,,R,1,R,415,Z,0,R,415,A,,A,,R,144,R,863,R,0,R,863,A,,A,,R,284
108852,4,R,30,Z,0,R,30,A,,A,,R,17,R,22,Z,0,R,22,A,,A,,R,13,R,44,Z,0,R,44,A,,A,,R,32,R,96,R,0,R,96,A,,A,,R,62
108977,4,R,24,Z,0,R,24,A,,A,,R,15,R,1,Z,0,R,1,A,,A,,R,0,R,5,Z,0,R,5,A,,A,,R,0,R,30,R,0,R,30,A,,A,,R,15
109040,4,R,363,Z,0,R,363,A,,A,,R,235,R,36,Z,0,R,36,A,,A,,R,25,R,41,Z,0,R,41,A,,A,,R,28,R,440,R,0,R,440,A,,A,,R,288
109208,4,R,727,Z,0,R,727,A,,A,,R,155,R,0,Z,0,R,0,A,,A,,R,0,R,583,Z,0,R,583,A,,A,,R,200,R,1310,R,0,R,1310,A,,A,,R,355
